section,tab_order,family,slot,glyph_block,glyph,display_glyph,shape_name,fh6_full_code_decimal,fh6_full_code_hex,fh6_shape_word_decimal,fh6_shape_word_hex,fh6_page_byte_decimal,fh6_low_byte_decimal,fh5_reference_code_decimal,fh5_reference_word_decimal,fh5_to_fh6_word_delta,confidence,fh5_difference_note,import_note,resource_path
font_glyph,104,Forza_Font_4,,lower,l,L,Forza Font 4 Lower L,1049989,0x100585,1413,0x0585,5,133,1050588,2012,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,m,M,Forza Font 4 Lower M,1049990,0x100586,1414,0x0586,5,134,1050589,2013,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,n,N,Forza Font 4 Lower N,1049991,0x100587,1415,0x0587,5,135,1050590,2014,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,o,O,Forza Font 4 Lower O,1049992,0x100588,1416,0x0588,5,136,1050591,2015,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,p,P,Forza Font 4 Lower P,1049993,0x100589,1417,0x0589,5,137,1050592,2016,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,q,Q,Forza Font 4 Lower Q,1049994,0x10058a,1418,0x058a,5,138,1050593,2017,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,r,R,Forza Font 4 Lower R,1049995,0x10058b,1419,0x058b,5,139,1050594,2018,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,s,S,Forza Font 4 Lower S,1049996,0x10058c,1420,0x058c,5,140,1050595,2019,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,t,T,Forza Font 4 Lower T,1049997,0x10058d,1421,0x058d,5,141,1050596,2020,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,u,U,Forza Font 4 Lower U,1049998,0x10058e,1422,0x058e,5,142,1050597,2021,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,v,V,Forza Font 4 Lower V,1049999,0x10058f,1423,0x058f,5,143,1050598,2022,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,w,W,Forza Font 4 Lower W,1050000,0x100590,1424,0x0590,5,144,1050599,2023,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,x,X,Forza Font 4 Lower X,1050001,0x100591,1425,0x0591,5,145,1050600,2024,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,y,Y,Forza Font 4 Lower Y,1050002,0x100592,1426,0x0592,5,146,1050601,2025,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower,z,Z,Forza Font 4 Lower Z,1050003,0x100593,1427,0x0593,5,147,1050602,2026,-599,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,number,1,1,Forza Font 4 Number 1,1049903,0x10052f,1327,0x052f,5,47,1050503,1927,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,number,2,2,Forza Font 4 Number 2,1049904,0x100530,1328,0x0530,5,48,1050504,1928,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,number,3,3,Forza Font 4 Number 3,1049905,0x100531,1329,0x0531,5,49,1050505,1929,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,number,4,4,Forza Font 4 Number 4,1049906,0x100532,1330,0x0532,5,50,1050506,1930,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,number,5,5,Forza Font 4 Number 5,1049907,0x100533,1331,0x0533,5,51,1050507,1931,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,number,6,6,Forza Font 4 Number 6,1049908,0x100534,1332,0x0534,5,52,1050508,1932,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,number,7,7,Forza Font 4 Number 7,1049909,0x100535,1333,0x0535,5,53,1050509,1933,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,number,8,8,Forza Font 4 Number 8,1049910,0x100536,1334,0x0536,5,54,1050510,1934,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,number,9,9,Forza Font 4 Number 9,1049911,0x100537,1335,0x0537,5,55,1050511,1935,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,number,10,10,Forza Font 4 Number 10,1049912,0x100538,1336,0x0538,5,56,1050512,1936,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,upper_symbol,!,!,Forza Font 4 Exclamation Mark,1049913,0x100539,1337,0x0539,5,57,1050513,1937,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,upper_symbol,?,?,Forza Font 4 Question Mark,1049914,0x10053a,1338,0x053a,5,58,1050514,1938,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,upper_symbol,@,@,Forza Font 4 Upper At Symbol,1049915,0x10053b,1339,0x053b,5,59,1050515,1939,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,upper_symbol,&,&,Forza Font 4 Ampersand,1049916,0x10053c,1340,0x053c,5,60,1050516,1940,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,$,$,Forza Font 4 Dollar Sign,1050003,0x100593,1427,0x0593,5,147,1050603,2027,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,£,£,Forza Font 4 Pound Sign,1050004,0x100594,1428,0x0594,5,148,1050604,2028,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,¥,¥,Forza Font 4 Yen Sign,1050005,0x100595,1429,0x0595,5,149,1050605,2029,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,€,€,Forza Font 4 Euro Sign,1050006,0x100596,1430,0x0596,5,150,1050606,2030,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,æ,æ,Forza Font 4 AE,1050007,0x100597,1431,0x0597,5,151,1050607,2031,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,^,^,Forza Font 4 Caret Symbol,1050008,0x100598,1432,0x0598,5,152,1050608,2032,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,ß,ß,Forza Font 4 Eszett Symbol,1050009,0x100599,1433,0x0599,5,153,1050609,2033,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,@,@,Forza Font 4 Lower At Symbol,1050010,0x10059a,1434,0x059a,5,154,1050610,2034,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,#,#,Forza Font 4 Hash,1050011,0x10059b,1435,0x059b,5,155,1050611,2035,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,+,+,Forza Font 4 Plus Symbol,1050012,0x10059c,1436,0x059c,5,156,1050612,2036,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,%,%,Forza Font 4 Percent Sign,1050013,0x10059d,1437,0x059d,5,157,1050613,2037,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,:,:,Forza Font 4 Colon,1050014,0x10059e,1438,0x059e,5,158,1050614,2038,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,;,;,Forza Font 4 Semicolon,1050015,0x10059f,1439,0x059f,5,159,1050615,2039,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,104,Forza_Font_4,,lower_symbol,/,/,Forza Font 4 Slash,1050016,0x1005a0,1440,0x05a0,5,160,1050616,2040,-600,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,A,A,Forza Font 5 Upper A,1051277,0x100a8d,2701,0x0a8d,10,141,1050477,1901,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,B,B,Forza Font 5 Upper B,1051278,0x100a8e,2702,0x0a8e,10,142,1050478,1902,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,C,C,Forza Font 5 Upper C,1051279,0x100a8f,2703,0x0a8f,10,143,1050479,1903,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,D,D,Forza Font 5 Upper D,1051280,0x100a90,2704,0x0a90,10,144,1050480,1904,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,E,E,Forza Font 5 Upper E,1051281,0x100a91,2705,0x0a91,10,145,1050481,1905,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,F,F,Forza Font 5 Upper F,1051282,0x100a92,2706,0x0a92,10,146,1050482,1906,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,G,G,Forza Font 5 Upper G,1051283,0x100a93,2707,0x0a93,10,147,1050483,1907,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,H,H,Forza Font 5 Upper H,1051284,0x100a94,2708,0x0a94,10,148,1050484,1908,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,I,I,Forza Font 5 Upper I,1051285,0x100a95,2709,0x0a95,10,149,1050485,1909,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,J,J,Forza Font 5 Upper J,1051286,0x100a96,2710,0x0a96,10,150,1050486,1910,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,K,K,Forza Font 5 Upper K,1051287,0x100a97,2711,0x0a97,10,151,1050487,1911,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,L,L,Forza Font 5 Upper L,1051288,0x100a98,2712,0x0a98,10,152,1050488,1912,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,M,M,Forza Font 5 Upper M,1051289,0x100a99,2713,0x0a99,10,153,1050489,1913,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,N,N,Forza Font 5 Upper N,1051290,0x100a9a,2714,0x0a9a,10,154,1050490,1914,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,O,O,Forza Font 5 Upper O,1051291,0x100a9b,2715,0x0a9b,10,155,1050491,1915,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,P,P,Forza Font 5 Upper P,1051292,0x100a9c,2716,0x0a9c,10,156,1050492,1916,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,Q,Q,Forza Font 5 Upper Q,1051293,0x100a9d,2717,0x0a9d,10,157,1050493,1917,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,R,R,Forza Font 5 Upper R,1051294,0x100a9e,2718,0x0a9e,10,158,1050494,1918,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,S,S,Forza Font 5 Upper S,1051295,0x100a9f,2719,0x0a9f,10,159,1050495,1919,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,T,T,Forza Font 5 Upper T,1051296,0x100aa0,2720,0x0aa0,10,160,1050496,1920,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,U,U,Forza Font 5 Upper U,1051297,0x100aa1,2721,0x0aa1,10,161,1050497,1921,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,V,V,Forza Font 5 Upper V,1051298,0x100aa2,2722,0x0aa2,10,162,1050498,1922,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,W,W,Forza Font 5 Upper W,1051299,0x100aa3,2723,0x0aa3,10,163,1050499,1923,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,X,X,Forza Font 5 Upper X,1051300,0x100aa4,2724,0x0aa4,10,164,1050500,1924,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,Y,Y,Forza Font 5 Upper Y,1051301,0x100aa5,2725,0x0aa5,10,165,1050501,1925,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,upper,Z,Z,Forza Font 5 Upper Z,1051302,0x100aa6,2726,0x0aa6,10,166,1050502,1926,800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,lower,a,A,Forza Font 5 Lower A,1051377,0x100af1,2801,0x0af1,10,241,1050576,2000,801,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,lower,b,B,Forza Font 5 Lower B,1051379,0x100af3,2803,0x0af3,10,243,1050578,2002,801,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,lower,c,C,Forza Font 5 Lower C,1051380,0x100af4,2804,0x0af4,10,244,1050579,2003,801,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,lower,d,D,Forza Font 5 Lower D,1051381,0x100af5,2805,0x0af5,10,245,1050580,2004,801,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,lower,e,E,Forza Font 5 Lower E,1051382,0x100af6,2806,0x0af6,10,246,1050581,2005,801,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,105,Forza_Font_5,,lower,f,F,Forza Font 5 Lower F,1051383,0x100af7,2807,0x0af7,10,247,1050582,2006,801,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
